,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,1839,BNB,BNB,bnb,1698,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151704531.25498077,151704531.25498077,False,,4,,,,2023-10-26T01:51:00.000Z,223.59045088816924,421106570.47702676,-32.9611,0.68411326,-1.9852837,6.87892834,6.34593577,3.29164482,-7.10345053,33919684545.079514,2.6739,33919684545.08,,2023-10-26T01:51:00.000Z,,,,,,2023-10-26 01:53:53.417389
4,52,XRP,XRP,xrp,1121,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-26T01:51:00.000Z,0.5542674083931693,1361203475.3351784,-48.4184,-0.20076197,-1.01952696,14.53870486,10.08252891,6.05919617,-22.59693493,29620619749.998074,2.335,55426740839.32,,2023-10-26T01:51:00.000Z,,,,,,2023-10-26 01:53:53.417389
5,3408,USDC,USDC,usd-coin,14620,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25165287700.02216,25165287700.02216,False,,6,,,,2023-10-26T01:51:00.000Z,1.0001441147326253,5219086240.845823,-33.5823,0.01693127,0.01107714,0.01457338,0.01278814,0.01088384,0.02426321,25168914388.730488,1.9842,25168914388.73,,2023-10-26T01:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-26 01:53:53.417389
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,417939322.1752907,560904625.8111663,True,,7,,,,2023-10-26T01:51:00.000Z,32.23469833874894,1404265282.9518652,-1.8721,0.73554287,1.5305665,38.21508376,66.76075368,58.53034914,28.09755207,13472147974.221703,1.0614,18080591409.83,,2023-10-26T01:51:00.000Z,,,,,,2023-10-26 01:53:53.417389
7,2010,Cardano,ADA,cardano,953,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35232629725.358,36289808363.508,False,,9,,,,2023-10-26T01:51:00.000Z,0.28185541636373873,241108931.88726416,-35.487,0.32198985,-0.66623662,16.91014719,14.45382758,8.12667587,-8.91365203,9930507520.830217,0.7831,12683493736.37,,2023-10-26T01:51:00.000Z,,,,,,2023-10-26 01:53:53.417389
8,74,Dogecoin,DOGE,dogecoin,813,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141563376383.70526,141563376383.70526,True,,8,,,,2023-10-26T01:51:00.000Z,0.07022297639778519,577747970.3392149,-6.9315,3.06833419,5.22710131,20.90420809,15.24023025,11.7317434,-9.21778182,9941001638.583715,0.7832,9941001638.58,,2023-10-26T01:51:00.000Z,,,,,,2023-10-26 01:53:53.417389
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88847048212.66591,88847079043.58545,True,,10,71659659264.0,6707034342.457448,,2023-10-26T01:51:00.000Z,0.09359567727985127,222670467.13172,-30.568,0.01459531,1.00659985,5.59159047,10.77520727,20.76534555,12.60910598,8315699651.780065,0.6556,8315702537.42,,2023-10-26T01:51:00.000Z,,,,,,2023-10-26 01:53:53.417389
0,1,Bitcoin,BTC,bitcoin,10504,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19524037.0,19524037.0,False,,1,,,,2023-10-26T03:51:00.000Z,34801.83133704501,24296089185.883667,-34.1903,0.20435046,2.35449557,23.13963938,32.00630369,33.80468313,19.16060049,679472242692.2263,53.2958,730838458077.95,,2023-10-26T03:51:00.000Z,,,,,,2023-10-26 03:53:53.622363
1,1027,Ethereum,ETH,ethereum,7621,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120260008.34764354,120260008.34764354,True,,2,,,,2023-10-26T03:51:00.000Z,1811.1718826001875,9235249355.086836,-30.5086,0.90173466,1.26222081,16.80285331,13.76698588,9.97339253,-2.62898153,217811545720.5158,17.0935,217811545720.52,,2023-10-26T03:51:00.000Z,,,,,,2023-10-26 03:53:53.622363
2,825,Tether USDt,USDT,tether,64326,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84256686740.46358,87625667476.78386,True,,3,,,,2023-10-26T03:51:00.000Z,1.0003694255475026,35982907472.208084,-29.208,-0.00153037,0.03096296,0.01912639,0.04332664,0.08338881,0.06033521,84287813313.09343,6.6113,87658038636.97,,2023-10-26T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-26 03:53:53.622363
3,1839,BNB,BNB,bnb,1698,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151704519.9673171,151704519.9673171,False,,4,,,,2023-10-26T03:51:00.000Z,225.3669893850616,412908132.0603235,-24.673,0.56794045,-1.05917582,7.76638417,6.53789627,4.20947966,-6.30702818,34189190941.14022,2.6817,34189190941.14,,2023-10-26T03:51:00.000Z,,,,,,2023-10-26 03:53:53.622363
4,52,XRP,XRP,xrp,1121,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-26T03:51:00.000Z,0.5575503340237574,1344130602.4027815,-46.6214,0.66380907,0.72230291,15.44299433,10.13515447,6.30601335,-21.92496622,29796062668.52197,2.3383,55755033402.38,,2023-10-26T03:51:00.000Z,,,,,,2023-10-26 03:53:53.622363
5,3408,USDC,USDC,usd-coin,14620,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25160691855.09078,25160691855.09078,False,,6,,,,2023-10-26T03:51:00.000Z,1.000066571459219,5174951209.07252,-26.858,-0.00528434,0.0029315,0.0095322,-0.01293518,0.00027295,0.00081561,25162366839.06253,1.9737,25162366839.06,,2023-10-26T03:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-26 03:53:53.622363
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,417939242.0761107,560904545.4297713,True,,7,,,,2023-10-26T03:51:00.000Z,32.58060054787362,1375221829.0066793,3.002,0.32346248,4.92228128,39.05776515,67.41509026,60.46452304,30.91788897,13616711499.36282,1.0681,18274606940.13,,2023-10-26T03:51:00.000Z,,,,,,2023-10-26 03:53:53.622363
7,2010,Cardano,ADA,cardano,953,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35232998272.814,36289808363.508,False,,8,,,,2023-10-26T03:51:00.000Z,0.2890620059706337,253584645.57779205,-25.378,1.8636917,2.91592529,19.96958363,17.07946494,10.76153801,-6.23341024,10184521157.099487,0.7988,13007790268.68,,2023-10-26T03:51:00.000Z,,,,,,2023-10-26 03:53:53.622363
8,74,Dogecoin,DOGE,dogecoin,813,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141564486383.70514,141564486383.70514,True,,9,,,,2023-10-26T03:51:00.000Z,0.07167157055723826,677589933.5268935,23.7337,0.54230289,8.41570944,23.15801535,17.37834535,14.00765631,-7.13281162,10146149074.248919,0.7958,10146149074.25,,2023-10-26T03:51:00.000Z,,,,,,2023-10-26 03:53:53.622363
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88847048212.66591,88847079043.58545,True,,10,71659659264.0,6689806050.828347,,2023-10-26T03:51:00.000Z,0.09335525900538487,226838502.52245325,-22.227,-0.26361675,0.83417012,5.30644652,10.19214261,20.63354815,12.34239449,8294339197.757342,0.6506,8294342075.99,,2023-10-26T03:51:00.000Z,,,,,,2023-10-26 03:53:53.622363
